,x1,x2,x1_label,x2_label,class_label
25541,25541,25542,6,0,-6
25542,25542,25543,0,7,7
25543,25543,25544,7,8,1
25544,25544,25545,8,8,0
25545,25545,25546,8,8,0
25546,25546,25547,8,0,-8
25547,25547,25548,0,2,2
25548,25548,25549,2,1,-1
25549,25549,25550,1,4,3
25550,25550,25551,4,2,-2
25551,25551,25552,2,3,1
25552,25552,25553,3,3,0
25553,25553,25554,3,7,4
25554,25554,25555,7,4,-3
25555,25555,25556,4,8,4
25556,25556,25557,8,5,-3
25557,25557,25558,5,4,-1
25558,25558,25559,4,6,2
25559,25559,25560,6,5,-1
25560,25560,25561,5,7,2
25561,25561,25562,7,9,2
25562,25562,25563,9,8,-1
25563,25563,25564,8,2,-6
25564,25564,25565,2,9,7
25565,25565,25566,9,5,-4
25566,25566,25567,5,0,-5
25567,25567,25568,0,8,8
25568,25568,25569,8,1,-7
25569,25569,25570,1,2,1
25570,25570,25571,2,2,0
25571,25571,25572,2,6,4
25572,25572,25573,6,3,-3
25573,25573,25574,3,2,-1
25574,25574,25575,2,4,2
25575,25575,25576,4,0,-4
25576,25576,25577,0,5,5
25577,25577,25578,5,7,2
25578,25578,25579,7,6,-1
25579,25579,25580,6,5,-1
25580,25580,25581,5,7,2
25581,25581,25582,7,8,1
25582,25582,25583,8,8,0
25583,25583,25584,8,0,-8
25584,25584,25585,0,9,9
25585,25585,25586,9,3,-6
25586,25586,25587,3,8,5
25587,25587,25588,8,5,-3
25588,25588,25589,5,9,4
25589,25589,25590,9,3,-6
25590,25590,25591,3,2,-1
25591,25591,25592,2,8,6
25592,25592,25593,8,6,-2
25593,25593,25594,6,7,1
25594,25594,25595,7,1,-6
25595,25595,25596,1,1,0
25596,25596,25597,1,7,6
25597,25597,25598,7,5,-2
25598,25598,25599,5,6,1
25599,25599,25600,6,1,-5
25600,25600,25601,1,3,2
25601,25601,25602,3,4,1
25602,25602,25603,4,5,1
25603,25603,25604,5,4,-1
25604,25604,25605,4,4,0
25605,25605,25606,4,1,-3
25606,25606,25607,1,8,7
25607,25607,25608,8,6,-2
25608,25608,25609,6,2,-4
25609,25609,25610,2,7,5
25610,25610,25611,7,6,-1
25611,25611,25612,6,4,-2
25612,25612,25613,4,4,0
25613,25613,25614,4,6,2
25614,25614,25615,6,7,1
25615,25615,25616,7,4,-3
25616,25616,25617,4,2,-2
25617,25617,25618,2,2,0
25618,25618,25619,2,3,1
25619,25619,25620,3,8,5
25620,25620,25621,8,4,-4
25621,25621,25622,4,5,1
25622,25622,25623,5,5,0
25623,25623,25624,5,9,4
25624,25624,25625,9,9,0
25625,25625,25626,9,0,-9
25626,25626,25627,0,2,2
25627,25627,25628,2,1,-1
25628,25628,25629,1,0,-1
25629,25629,25630,0,3,3
25630,25630,25631,3,3,0
25631,25631,25632,3,2,-1
25632,25632,25633,2,9,7
25633,25633,25634,9,9,0
25634,25634,25635,9,4,-5
25635,25635,25636,4,6,2
25636,25636,25637,6,9,3
25637,25637,25638,9,6,-3
25638,25638,25639,6,7,1
25639,25639,25640,7,9,2
25640,25640,25641,9,3,-6
25641,25641,25642,3,7,4
25642,25642,25643,7,9,2
25643,25643,25644,9,4,-5
25644,25644,25645,4,3,-1
25645,25645,25646,3,6,3
25646,25646,25647,6,8,2
25647,25647,25648,8,9,1
25648,25648,25649,9,7,-2
25649,25649,25650,7,0,-7
25650,25650,25651,0,1,1
25651,25651,25652,1,9,8
25652,25652,25653,9,4,-5
25653,25653,25654,4,5,1
25654,25654,25655,5,9,4
25655,25655,25656,9,4,-5
25656,25656,25657,4,8,4
25657,25657,25658,8,2,-6
25658,25658,25659,2,5,3
25659,25659,25660,5,4,-1
25660,25660,25661,4,8,4
25661,25661,25662,8,4,-4
25662,25662,25663,4,2,-2
25663,25663,25664,2,9,7
25664,25664,25665,9,6,-3
25665,25665,25666,6,1,-5
25666,25666,25667,1,9,8
25667,25667,25668,9,4,-5
25668,25668,25669,4,5,1
25669,25669,25670,5,4,-1
25670,25670,25671,4,3,-1
25671,25671,25672,3,2,-1
25672,25672,25673,2,6,4
25673,25673,25674,6,8,2
25674,25674,25675,8,5,-3
25675,25675,25676,5,0,-5
25676,25676,25677,0,2,2
25677,25677,25678,2,5,3
25678,25678,25679,5,5,0
25679,25679,25680,5,6,1
25680,25680,25681,6,7,1
25681,25681,25682,7,4,-3
25682,25682,25683,4,2,-2
25683,25683,25684,2,6,4
25684,25684,25685,6,3,-3
25685,25685,25686,3,8,5
25686,25686,25687,8,1,-7
25687,25687,25688,1,3,2
25688,25688,25689,3,3,0
25689,25689,25690,3,0,-3
25690,25690,25691,0,2,2
25691,25691,25692,2,8,6
25692,25692,25693,8,7,-1
25693,25693,25694,7,0,-7
25694,25694,25695,0,3,3
25695,25695,25696,3,1,-2
25696,25696,25697,1,1,0
25697,25697,25698,1,9,8
25698,25698,25699,9,9,0
25699,25699,25700,9,2,-7
25700,25700,25701,2,0,-2
25701,25701,25702,0,1,1
25702,25702,25703,1,1,0
25703,25703,25704,1,1,0
25704,25704,25705,1,7,6
25705,25705,25706,7,9,2
25706,25706,25707,9,0,-9
25707,25707,25708,0,3,3
25708,25708,25709,3,8,5
25709,25709,25710,8,8,0
25710,25710,25711,8,5,-3
25711,25711,25712,5,9,4
25712,25712,25713,9,6,-3
25713,25713,25714,6,0,-6
25714,25714,25715,0,8,8
25715,25715,25716,8,7,-1
25716,25716,25717,7,2,-5
25717,25717,25718,2,2,0
25718,25718,25719,2,1,-1
25719,25719,25720,1,5,4
25720,25720,25721,5,3,-2
25721,25721,25722,3,4,1
25722,25722,25723,4,5,1
25723,25723,25724,5,1,-4
25724,25724,25725,1,0,-1
25725,25725,25726,0,5,5
25726,25726,25727,5,7,2
25727,25727,25728,7,3,-4
25728,25728,25729,3,0,-3
25729,25729,25730,0,6,6
25730,25730,25731,6,8,2
25731,25731,25732,8,2,-6
25732,25732,25733,2,7,5
25733,25733,25734,7,1,-6
25734,25734,25735,1,2,1
25735,25735,25736,2,8,6
25736,25736,25737,8,4,-4
25737,25737,25738,4,5,1
25738,25738,25739,5,4,-1
25739,25739,25740,4,3,-1
25740,25740,25741,3,8,5
25741,25741,25742,8,6,-2
25742,25742,25743,6,0,-6
25743,25743,25744,0,1,1
25744,25744,25745,1,1,0
25745,25745,25746,1,3,2
25746,25746,25747,3,5,2
25747,25747,25748,5,7,2
25748,25748,25749,7,1,-6
25749,25749,25750,1,0,-1
25750,25750,25751,0,1,1
25751,25751,25752,1,2,1
25752,25752,25753,2,6,4
25753,25753,25754,6,0,-6
25754,25754,25755,0,0,0
25755,25755,25756,0,7,7
25756,25756,25757,7,0,-7
25757,25757,25758,0,1,1
25758,25758,25759,1,4,3
25759,25759,25760,4,4,0
25760,25760,25761,4,9,5
25761,25761,25762,9,5,-4
25762,25762,25763,5,8,3
25763,25763,25764,8,1,-7
25764,25764,25765,1,5,4
25765,25765,25766,5,8,3
25766,25766,25767,8,1,-7
25767,25767,25768,1,3,2
25768,25768,25769,3,6,3
25769,25769,25770,6,6,0
25770,25770,25771,6,6,0
25771,25771,25772,6,4,-2
25772,25772,25773,4,0,-4
25773,25773,25774,0,1,1
25774,25774,25775,1,7,6
25775,25775,25776,7,8,1
25776,25776,25777,8,6,-2
25777,25777,25778,6,5,-1
25778,25778,25779,5,1,-4
25779,25779,25780,1,2,1
25780,25780,25781,2,1,-1
25781,25781,25782,1,7,6
25782,25782,25783,7,0,-7
25783,25783,25784,0,4,4
25784,25784,25785,4,1,-3
25785,25785,25786,1,1,0
25786,25786,25787,1,2,1
25787,25787,25788,2,7,5
25788,25788,25789,7,3,-4
25789,25789,25790,3,4,1
25790,25790,25791,4,4,0
25791,25791,25792,4,7,3
25792,25792,25793,7,5,-2
25793,25793,25794,5,1,-4
25794,25794,25795,1,6,5
25795,25795,25796,6,8,2
25796,25796,25797,8,7,-1
25797,25797,25798,7,6,-1
25798,25798,25799,6,8,2
25799,25799,25800,8,1,-7
25800,25800,25801,1,9,8
25801,25801,25802,9,3,-6
25802,25802,25803,3,0,-3
25803,25803,25804,0,2,2
25804,25804,25805,2,1,-1
25805,25805,25806,1,7,6
25806,25806,25807,7,2,-5
25807,25807,25808,2,7,5
25808,25808,25809,7,3,-4
25809,25809,25810,3,9,6
25810,25810,25811,9,4,-5
25811,25811,25812,4,1,-3
25812,25812,25813,1,5,4
25813,25813,25814,5,0,-5
25814,25814,25815,0,6,6
25815,25815,25816,6,7,1
25816,25816,25817,7,7,0
25817,25817,25818,7,0,-7
25818,25818,25819,0,8,8
25819,25819,25820,8,3,-5
25820,25820,25821,3,9,6
25821,25821,25822,9,1,-8
25822,25822,25823,1,0,-1
25823,25823,25824,0,9,9
25824,25824,25825,9,1,-8
25825,25825,25826,1,4,3
25826,25826,25827,4,2,-2
25827,25827,25828,2,9,7
25828,25828,25829,9,3,-6
25829,25829,25830,3,7,4
25830,25830,25831,7,4,-3
25831,25831,25832,4,5,1
25832,25832,25833,5,7,2
25833,25833,25834,7,6,-1
25834,25834,25835,6,8,2
25835,25835,25836,8,0,-8
25836,25836,25837,0,9,9
25837,25837,25838,9,2,-7
25838,25838,25839,2,0,-2
25839,25839,25840,0,5,5
25840,25840,25841,5,7,2
25841,25841,25842,7,1,-6
25842,25842,25843,1,8,7
25843,25843,25844,8,4,-4
25844,25844,25845,4,4,0
25845,25845,25846,4,4,0
25846,25846,25847,4,1,-3
25847,25847,25848,1,4,3
25848,25848,25849,4,8,4
25849,25849,25850,8,7,-1
25850,25850,25851,7,8,1
25851,25851,25852,8,9,1
25852,25852,25853,9,1,-8
25853,25853,25854,1,2,1
25854,25854,25855,2,3,1
25855,25855,25856,3,4,1
25856,25856,25857,4,1,-3
25857,25857,25858,1,1,0
25858,25858,25859,1,8,7
25859,25859,25860,8,6,-2
25860,25860,25861,6,3,-3
25861,25861,25862,3,7,4
25862,25862,25863,7,7,0
25863,25863,25864,7,1,-6
25864,25864,25865,1,9,8
25865,25865,25866,9,4,-5
25866,25866,25867,4,3,-1
25867,25867,25868,3,7,4
25868,25868,25869,7,4,-3
25869,25869,25870,4,8,4
25870,25870,25871,8,7,-1
25871,25871,25872,7,9,2
25872,25872,25873,9,8,-1
25873,25873,25874,8,9,1
25874,25874,25875,9,4,-5
25875,25875,25876,4,1,-3
25876,25876,25877,1,7,6
25877,25877,25878,7,4,-3
25878,25878,25879,4,8,4
25879,25879,25880,8,3,-5
25880,25880,25881,3,9,6
25881,25881,25882,9,3,-6
25882,25882,25883,3,3,0
25883,25883,25884,3,4,1
25884,25884,25885,4,1,-3
25885,25885,25886,1,5,4
25886,25886,25887,5,4,-1
25887,25887,25888,4,7,3
25888,25888,25889,7,6,-1
25889,25889,25890,6,8,2
25890,25890,25891,8,5,-3
25891,25891,25892,5,0,-5
25892,25892,25893,0,6,6
25893,25893,25894,6,4,-2
25894,25894,25895,4,7,3
25895,25895,25896,7,3,-4
25896,25896,25897,3,7,4
25897,25897,25898,7,1,-6
25898,25898,25899,1,1,0
25899,25899,25900,1,9,8
25900,25900,25901,9,6,-3
25901,25901,25902,6,2,-4
25902,25902,25903,2,4,2
25903,25903,25904,4,7,3
25904,25904,25905,7,9,2
25905,25905,25906,9,6,-3
25906,25906,25907,6,2,-4
25907,25907,25908,2,6,4
25908,25908,25909,6,9,3
25909,25909,25910,9,1,-8
25910,25910,25911,1,3,2
25911,25911,25912,3,2,-1
25912,25912,25913,2,5,3
25913,25913,25914,5,0,-5
25914,25914,25915,0,3,3
25915,25915,25916,3,2,-1
25916,25916,25917,2,6,4
25917,25917,25918,6,1,-5
25918,25918,25919,1,0,-1
25919,25919,25920,0,2,2
25920,25920,25921,2,0,-2
25921,25921,25922,0,3,3
25922,25922,25923,3,2,-1
25923,25923,25924,2,3,1
25924,25924,25925,3,4,1
25925,25925,25926,4,7,3
25926,25926,25927,7,2,-5
25927,25927,25928,2,0,-2
25928,25928,25929,0,7,7
25929,25929,25930,7,5,-2
25930,25930,25931,5,4,-1
25931,25931,25932,4,0,-4
25932,25932,25933,0,9,9
25933,25933,25934,9,1,-8
25934,25934,25935,1,5,4
25935,25935,25936,5,5,0
25936,25936,25937,5,1,-4
25937,25937,25938,1,4,3
25938,25938,25939,4,2,-2
25939,25939,25940,2,1,-1
25940,25940,25941,1,3,2
25941,25941,25942,3,0,-3
25942,25942,25943,0,6,6
25943,25943,25944,6,6,0
25944,25944,25945,6,1,-5
25945,25945,25946,1,9,8
25946,25946,25947,9,8,-1
25947,25947,25948,8,1,-7
25948,25948,25949,1,3,2
25949,25949,25950,3,3,0
25950,25950,25951,3,8,5
25951,25951,25952,8,0,-8
25952,25952,25953,0,0,0
25953,25953,25954,0,5,5
25954,25954,25955,5,3,-2
25955,25955,25956,3,4,1
25956,25956,25957,4,0,-4
25957,25957,25958,0,5,5
25958,25958,25959,5,6,1
25959,25959,25960,6,4,-2
25960,25960,25961,4,1,-3
25961,25961,25962,1,6,5
25962,25962,25963,6,6,0
25963,25963,25964,6,7,1
25964,25964,25965,7,9,2
25965,25965,25966,9,5,-4
25966,25966,25967,5,5,0
25967,25967,25968,5,8,3
25968,25968,25969,8,9,1
25969,25969,25970,9,1,-8
25970,25970,25971,1,4,3
25971,25971,25972,4,7,3
25972,25972,25973,7,5,-2
25973,25973,25974,5,2,-3
25974,25974,25975,2,8,6
25975,25975,25976,8,8,0
25976,25976,25977,8,6,-2
25977,25977,25978,6,0,-6
25978,25978,25979,0,7,7
25979,25979,25980,7,0,-7
25980,25980,25981,0,1,1
25981,25981,25982,1,7,6
25982,25982,25983,7,1,-6
25983,25983,25984,1,8,7
25984,25984,25985,8,7,-1
25985,25985,25986,7,8,1
25986,25986,25987,8,0,-8
25987,25987,25988,0,8,8
25988,25988,25989,8,1,-7
25989,25989,25990,1,4,3
25990,25990,25991,4,2,-2
25991,25991,25992,2,6,4
25992,25992,25993,6,3,-3
25993,25993,25994,3,2,-1
25994,25994,25995,2,4,2
25995,25995,25996,4,3,-1
25996,25996,25997,3,5,2
25997,25997,25998,5,7,2
25998,25998,25999,7,6,-1
25999,25999,26000,6,4,-2
26000,26000,26001,4,7,3
26001,26001,26002,7,1,-6
26002,26002,26003,1,8,7
26003,26003,26004,8,7,-1
26004,26004,26005,7,9,2
26005,26005,26006,9,2,-7
26006,26006,26007,2,0,-2
26007,26007,26008,0,3,3
26008,26008,26009,3,1,-2
26009,26009,26010,1,7,6
26010,26010,26011,7,2,-5
26011,26011,26012,2,2,0
26012,26012,26013,2,3,1
26013,26013,26014,3,3,0
26014,26014,26015,3,4,1
26015,26015,26016,4,6,2
26016,26016,26017,6,5,-1
26017,26017,26018,5,5,0
26018,26018,26019,5,6,1
26019,26019,26020,6,5,-1
26020,26020,26021,5,7,2
26021,26021,26022,7,8,1
26022,26022,26023,8,8,0
26023,26023,26024,8,5,-3
26024,26024,26025,5,9,4
26025,26025,26026,9,7,-2
26026,26026,26027,7,0,-7
26027,26027,26028,0,8,8
26028,26028,26029,8,1,-7
26029,26029,26030,1,5,4
26030,26030,26031,5,2,-3
26031,26031,26032,2,6,4
26032,26032,26033,6,3,-3
26033,26033,26034,3,5,2
26034,26034,26035,5,4,-1
26035,26035,26036,4,8,4
26036,26036,26037,8,5,-3
26037,26037,26038,5,0,-5
26038,26038,26039,0,6,6
26039,26039,26040,6,0,-6
26040,26040,26041,0,7,7
26041,26041,26042,7,9,2
26042,26042,26043,9,8,-1
26043,26043,26044,8,0,-8
26044,26044,26045,0,9,9
26045,26045,26046,9,2,-7
26046,26046,26047,2,7,5
26047,26047,26048,7,3,-4
26048,26048,26049,3,7,4
26049,26049,26050,7,3,-4
26050,26050,26051,3,7,4
26051,26051,26052,7,6,-1
26052,26052,26053,6,3,-3
26053,26053,26054,3,7,4
26054,26054,26055,7,0,-7
26055,26055,26056,0,7,7
26056,26056,26057,7,3,-4
26057,26057,26058,3,0,-3
26058,26058,26059,0,1,1
26059,26059,26060,1,9,8
26060,26060,26061,9,8,-1
26061,26061,26062,8,5,-3
26062,26062,26063,5,7,2
26063,26063,26064,7,9,2
26064,26064,26065,9,6,-3
26065,26065,26066,6,5,-1
26066,26066,26067,5,4,-1
26067,26067,26068,4,9,5
26068,26068,26069,9,5,-4
26069,26069,26070,5,1,-4
26070,26070,26071,1,6,5
26071,26071,26072,6,1,-5
26072,26072,26073,1,0,-1
26073,26073,26074,0,4,4
26074,26074,26075,4,2,-2
26075,26075,26076,2,7,5
26076,26076,26077,7,6,-1
26077,26077,26078,6,8,2
26078,26078,26079,8,8,0
26079,26079,26080,8,7,-1
26080,26080,26081,7,3,-4
26081,26081,26082,3,9,6
26082,26082,26083,9,2,-7
26083,26083,26084,2,3,1
26084,26084,26085,3,8,5
26085,26085,26086,8,4,-4
26086,26086,26087,4,1,-3
26087,26087,26088,1,7,6
26088,26088,26089,7,1,-6
26089,26089,26090,1,8,7
26090,26090,26091,8,7,-1
26091,26091,26092,7,6,-1
26092,26092,26093,6,2,-4
26093,26093,26094,2,5,3
26094,26094,26095,5,0,-5
26095,26095,26096,0,1,1
26096,26096,26097,1,7,6
26097,26097,26098,7,5,-2
26098,26098,26099,5,1,-4
26099,26099,26100,1,8,7
26100,26100,26101,8,6,-2
26101,26101,26102,6,5,-1
26102,26102,26103,5,0,-5
26103,26103,26104,0,1,1
26104,26104,26105,1,4,3
26105,26105,26106,4,4,0
26106,26106,26107,4,6,2
26107,26107,26108,6,9,3
26108,26108,26109,9,4,-5
26109,26109,26110,4,9,5
26110,26110,26111,9,4,-5
26111,26111,26112,4,5,1
26112,26112,26113,5,5,0
26113,26113,26114,5,6,1
26114,26114,26115,6,8,2
26115,26115,26116,8,9,1
26116,26116,26117,9,0,-9
26117,26117,26118,0,1,1
26118,26118,26119,1,6,5
26119,26119,26120,6,2,-4
26120,26120,26121,2,2,0
26121,26121,26122,2,8,6
26122,26122,26123,8,3,-5
26123,26123,26124,3,6,3
26124,26124,26125,6,1,-5
26125,26125,26126,1,6,5
26126,26126,26127,6,3,-3
26127,26127,26128,3,4,1
26128,26128,26129,4,6,2
26129,26129,26130,6,3,-3
26130,26130,26131,3,5,2
26131,26131,26132,5,4,-1
26132,26132,26133,4,1,-3
26133,26133,26134,1,5,4
26134,26134,26135,5,8,3
26135,26135,26136,8,8,0
26136,26136,26137,8,4,-4
26137,26137,26138,4,8,4
26138,26138,26139,8,0,-8
26139,26139,26140,0,3,3
26140,26140,26141,3,7,4
26141,26141,26142,7,1,-6
26142,26142,26143,1,5,4
26143,26143,26144,5,1,-4
26144,26144,26145,1,8,7
26145,26145,26146,8,2,-6
26146,26146,26147,2,8,6
26147,26147,26148,8,3,-5
26148,26148,26149,3,3,0
26149,26149,26150,3,5,2
26150,26150,26151,5,7,2
26151,26151,26152,7,1,-6
26152,26152,26153,1,8,7
26153,26153,26154,8,3,-5
26154,26154,26155,3,9,6
26155,26155,26156,9,3,-6
26156,26156,26157,3,2,-1
26157,26157,26158,2,7,5
26158,26158,26159,7,6,-1
26159,26159,26160,6,6,0
26160,26160,26161,6,2,-4
26161,26161,26162,2,7,5
26162,26162,26163,7,5,-2
26163,26163,26164,5,2,-3
26164,26164,26165,2,3,1
26165,26165,26166,3,4,1
26166,26166,26167,4,1,-3
26167,26167,26168,1,6,5
26168,26168,26169,6,7,1
26169,26169,26170,7,2,-5
26170,26170,26171,2,3,1
26171,26171,26172,3,4,1
26172,26172,26173,4,9,5
26173,26173,26174,9,1,-8
26174,26174,26175,1,1,0
26175,26175,26176,1,0,-1
26176,26176,26177,0,9,9
26177,26177,26178,9,0,-9
26178,26178,26179,0,9,9
26179,26179,26180,9,6,-3
26180,26180,26181,6,6,0
26181,26181,26182,6,1,-5
26182,26182,26183,1,0,-1
26183,26183,26184,0,0,0
26184,26184,26185,0,9,9
26185,26185,26186,9,6,-3
26186,26186,26187,6,3,-3
26187,26187,26188,3,1,-2
26188,26188,26189,1,7,6
26189,26189,26190,7,1,-6
26190,26190,26191,1,0,-1
26191,26191,26192,0,4,4
26192,26192,26193,4,4,0
26193,26193,26194,4,3,-1
26194,26194,26195,3,5,2
26195,26195,26196,5,5,0
26196,26196,26197,5,0,-5
26197,26197,26198,0,5,5
26198,26198,26199,5,9,4
26199,26199,26200,9,8,-1
26200,26200,26201,8,2,-6
26201,26201,26202,2,1,-1
26202,26202,26203,1,8,7
26203,26203,26204,8,5,-3
26204,26204,26205,5,1,-4
26205,26205,26206,1,5,4
26206,26206,26207,5,4,-1
26207,26207,26208,4,3,-1
26208,26208,26209,3,3,0
26209,26209,26210,3,0,-3
26210,26210,26211,0,5,5
26211,26211,26212,5,9,4
26212,26212,26213,9,2,-7
26213,26213,26214,2,9,7
26214,26214,26215,9,9,0
26215,26215,26216,9,7,-2
26216,26216,26217,7,4,-3
26217,26217,26218,4,7,3
26218,26218,26219,7,0,-7
26219,26219,26220,0,9,9
26220,26220,26221,9,2,-7
26221,26221,26222,2,3,1
26222,26222,26223,3,9,6
26223,26223,26224,9,2,-7
26224,26224,26225,2,1,-1
26225,26225,26226,1,9,8
26226,26226,26227,9,6,-3
26227,26227,26228,6,5,-1
26228,26228,26229,5,5,0
26229,26229,26230,5,0,-5
26230,26230,26231,0,8,8
26231,26231,26232,8,7,-1
26232,26232,26233,7,9,2
26233,26233,26234,9,7,-2
26234,26234,26235,7,4,-3
26235,26235,26236,4,5,1
26236,26236,26237,5,2,-3
26237,26237,26238,2,1,-1
26238,26238,26239,1,5,4
26239,26239,26240,5,5,0
26240,26240,26241,5,0,-5
26241,26241,26242,0,4,4
26242,26242,26243,4,1,-3
26243,26243,26244,1,8,7
26244,26244,26245,8,2,-6
26245,26245,26246,2,4,2
26246,26246,26247,4,3,-1
26247,26247,26248,3,8,5
26248,26248,26249,8,4,-4
26249,26249,26250,4,1,-3
26250,26250,26251,1,5,4
26251,26251,26252,5,6,1
26252,26252,26253,6,6,0
26253,26253,26254,6,9,3
26254,26254,26255,9,7,-2
26255,26255,26256,7,0,-7
26256,26256,26257,0,8,8
26257,26257,26258,8,0,-8
26258,26258,26259,0,9,9
26259,26259,26260,9,0,-9
26260,26260,26261,0,0,0
26261,26261,26262,0,0,0
26262,26262,26263,0,1,1
26263,26263,26264,1,4,3
26264,26264,26265,4,2,-2
26265,26265,26266,2,7,5
26266,26266,26267,7,3,-4
26267,26267,26268,3,1,-2
26268,26268,26269,1,4,3
26269,26269,26270,4,3,-1
26270,26270,26271,3,7,4
26271,26271,26272,7,7,0
26272,26272,26273,7,8,1
26273,26273,26274,8,7,-1
26274,26274,26275,7,9,2
26275,26275,26276,9,9,0
26276,26276,26277,9,0,-9
26277,26277,26278,0,9,9
26278,26278,26279,9,1,-8
26279,26279,26280,1,2,1
26280,26280,26281,2,4,2
26281,26281,26282,4,9,5
26282,26282,26283,9,5,-4
26283,26283,26284,5,3,-2
26284,26284,26285,3,6,3
26285,26285,26286,6,5,-1
26286,26286,26287,5,7,2
26287,26287,26288,7,4,-3
26288,26288,26289,4,8,4
26289,26289,26290,8,5,-3
26290,26290,26291,5,3,-2
26291,26291,26292,3,0,-3
26292,26292,26293,0,4,4
26293,26293,26294,4,8,4
26294,26294,26295,8,1,-7
26295,26295,26296,1,4,3
26296,26296,26297,4,4,0
26297,26297,26298,4,0,-4
26298,26298,26299,0,6,6
26299,26299,26300,6,0,-6
26300,26300,26301,0,6,6
26301,26301,26302,6,9,3
26302,26302,26303,9,7,-2
26303,26303,26304,7,7,0
26304,26304,26305,7,3,-4
26305,26305,26306,3,3,0
26306,26306,26307,3,3,0
26307,26307,26308,3,0,-3
26308,26308,26309,0,4,4
26309,26309,26310,4,1,-3
26310,26310,26311,1,3,2
26311,26311,26312,3,2,-1
26312,26312,26313,2,5,3
26313,26313,26314,5,9,4
26314,26314,26315,9,0,-9
26315,26315,26316,0,9,9
26316,26316,26317,9,1,-8
26317,26317,26318,1,6,5
26318,26318,26319,6,4,-2
26319,26319,26320,4,5,1
26320,26320,26321,5,6,1
26321,26321,26322,6,7,1
26322,26322,26323,7,0,-7
26323,26323,26324,0,3,3
26324,26324,26325,3,2,-1
26325,26325,26326,2,2,0
26326,26326,26327,2,8,6
26327,26327,26328,8,5,-3
26328,26328,26329,5,2,-3
26329,26329,26330,2,2,0
26330,26330,26331,2,5,3
26331,26331,26332,5,9,4
26332,26332,26333,9,2,-7
26333,26333,26334,2,4,2
26334,26334,26335,4,1,-3
26335,26335,26336,1,9,8
26336,26336,26337,9,7,-2
26337,26337,26338,7,0,-7
26338,26338,26339,0,0,0
26339,26339,26340,0,2,2
26340,26340,26341,2,2,0
26341,26341,26342,2,6,4
26342,26342,26343,6,0,-6
26343,26343,26344,0,6,6
26344,26344,26345,6,6,0
26345,26345,26346,6,9,3
26346,26346,26347,9,6,-3
26347,26347,26348,6,2,-4
26348,26348,26349,2,9,7
26349,26349,26350,9,1,-8
26350,26350,26351,1,8,7
26351,26351,26352,8,4,-4
26352,26352,26353,4,9,5
26353,26353,26354,9,7,-2
26354,26354,26355,7,2,-5
26355,26355,26356,2,7,5
26356,26356,26357,7,2,-5
26357,26357,26358,2,3,1
26358,26358,26359,3,9,6
26359,26359,26360,9,5,-4
26360,26360,26361,5,9,4
26361,26361,26362,9,8,-1
26362,26362,26363,8,5,-3
26363,26363,26364,5,3,-2
26364,26364,26365,3,4,1
26365,26365,26366,4,0,-4
26366,26366,26367,0,4,4
26367,26367,26368,4,5,1
26368,26368,26369,5,0,-5
26369,26369,26370,0,5,5
26370,26370,26371,5,0,-5
26371,26371,26372,0,6,6
26372,26372,26373,6,8,2
26373,26373,26374,8,7,-1
26374,26374,26375,7,6,-1
26375,26375,26376,6,1,-5
26376,26376,26377,1,6,5
26377,26377,26378,6,3,-3
26378,26378,26379,3,8,5
26379,26379,26380,8,9,1
26380,26380,26381,9,5,-4
26381,26381,26382,5,6,1
26382,26382,26383,6,3,-3
26383,26383,26384,3,6,3
26384,26384,26385,6,8,2
26385,26385,26386,8,6,-2
26386,26386,26387,6,5,-1
26387,26387,26388,5,1,-4
26388,26388,26389,1,0,-1
26389,26389,26390,0,1,1
26390,26390,26391,1,3,2
26391,26391,26392,3,6,3
26392,26392,26393,6,6,0
26393,26393,26394,6,6,0
26394,26394,26395,6,7,1
26395,26395,26396,7,6,-1
26396,26396,26397,6,8,2
26397,26397,26398,8,5,-3
26398,26398,26399,5,3,-2
26399,26399,26400,3,9,6
26400,26400,26401,9,1,-8
26401,26401,26402,1,6,5
26402,26402,26403,6,3,-3
26403,26403,26404,3,5,2
26404,26404,26405,5,9,4
26405,26405,26406,9,1,-8
26406,26406,26407,1,5,4
26407,26407,26408,5,0,-5
26408,26408,26409,0,1,1
26409,26409,26410,1,6,5
26410,26410,26411,6,5,-1
26411,26411,26412,5,3,-2
26412,26412,26413,3,5,2
26413,26413,26414,5,8,3
26414,26414,26415,8,0,-8
26415,26415,26416,0,9,9
26416,26416,26417,9,7,-2
26417,26417,26418,7,6,-1
26418,26418,26419,6,3,-3
26419,26419,26420,3,1,-2
26420,26420,26421,1,1,0
26421,26421,26422,1,0,-1
26422,26422,26423,0,7,7
26423,26423,26424,7,9,2
26424,26424,26425,9,6,-3
26425,26425,26426,6,9,3
26426,26426,26427,9,0,-9
26427,26427,26428,0,9,9
26428,26428,26429,9,1,-8
26429,26429,26430,1,9,8
26430,26430,26431,9,2,-7
26431,26431,26432,2,5,3
26432,26432,26433,5,3,-2
26433,26433,26434,3,2,-1
26434,26434,26435,2,4,2
26435,26435,26436,4,0,-4
26436,26436,26437,0,5,5
26437,26437,26438,5,0,-5
26438,26438,26439,0,6,6
26439,26439,26440,6,9,3
26440,26440,26441,9,7,-2
26441,26441,26442,7,7,0
26442,26442,26443,7,8,1
26443,26443,26444,8,1,-7
26444,26444,26445,1,1,0
